,Type,Region,MunicipalityCode,Prefecture,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,FloorPlan,Area,AreaIsGreaterFlag,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Year,Quarter
7363,4,3,7,0,1250,2,16,16.0,16.0,20,240,0,2,12.0,0,80.0,0,38,0,17,15,1,7,9,6.0,10,70.0,200.0,11,2
7953,4,3,3,0,658,66,45,30.0,60.0,20,480,0,2,10.5,0,135.0,0,34,0,0,100,6,4,7,6.0,10,70.0,200.0,2,3
5298,4,3,1,0,734,115,45,30.0,60.0,20,660,0,3,12.0,0,185.0,0,43,0,17,79,6,6,2,7.0,15,70.0,200.0,1,3
386,4,3,0,0,270,27,45,30.0,60.0,20,310,0,3,15.5,0,55.0,0,27,0,17,15,1,6,2,9.5,1,60.0,200.0,11,1
8828,4,3,24,0,0,117,45,30.0,60.0,20,320,0,1,14.1,0,70.0,0,76,0,17,15,1,2,11,10.0,2,60.0,200.0,10,3
4239,4,3,1,0,603,39,10,10.0,10.0,20,550,0,0,5.0,0,390.0,0,24,0,1,0,6,2,7,9.5,15,70.0,200.0,5,0
3559,4,3,0,0,377,13,13,13.0,13.0,20,115,0,1,9.0,0,80.0,0,44,0,17,15,6,2,8,6.5,10,70.0,200.0,2,1
9970,4,3,38,0,1309,47,75,60.0,90.0,20,330,0,2,16.0,0,185.0,0,40,0,17,61,6,6,8,3.0,2,60.0,200.0,2,3
9984,4,3,38,0,1168,23,105,90.0,120.0,20,310,0,3,20.0,0,100.0,0,46,0,17,15,6,7,9,6.0,10,70.0,200.0,1,2
1872,4,3,1,0,957,137,10,10.0,10.0,20,590,0,3,12.0,0,300.0,0,76,0,20,110,5,3,2,7.0,15,70.0,200.0,11,0
9737,4,3,23,0,0,56,29,29.0,29.0,20,1000,0,1,39.0,0,420.0,0,49,0,17,105,6,6,11,9.5,10,70.0,200.0,1,1
1810,4,3,0,0,425,0,18,18.0,18.0,20,165,0,3,17.5,0,160.0,0,37,0,17,35,6,6,2,4.0,4,60.0,200.0,2,1
7438,4,3,2,0,875,76,45,30.0,60.0,20,250,0,6,21.5,0,90.0,0,31,0,17,15,6,4,2,4.5,0,50.0,80.0,2,1
9905,4,3,20,0,713,41,45,30.0,60.0,20,1000,0,3,18.0,0,135.0,0,53,0,17,15,6,8,6,7.0,10,70.0,200.0,3,0
9360,4,3,20,0,1072,41,45,30.0,60.0,20,120,0,3,17.5,0,35.0,0,8,0,17,93,6,8,9,4.0,10,70.0,200.0,6,2
3897,4,3,2,0,276,63,11,11.0,11.0,20,230,0,1,19.0,0,230.0,0,27,0,17,15,6,3,2,4.5,6,80.0,400.0,11,0
5926,4,3,4,0,606,20,18,18.0,18.0,20,105,0,3,11.0,0,85.0,0,35,0,17,15,3,7,2,6.0,0,50.0,80.0,9,1
1391,4,3,0,0,582,3,75,60.0,90.0,20,440,0,6,29.5,0,90.0,0,31,0,17,15,1,6,2,4.0,15,70.0,200.0,10,2
9723,4,3,35,0,648,74,45,30.0,60.0,20,150,0,0,3.0,0,85.0,0,46,0,6,15,6,2,11,6.0,10,70.0,200.0,4,1
8230,4,0,2,0,993,112,3,3.0,3.0,20,55,0,9,4.0,0,90.0,0,26,0,17,47,6,6,7,7.5,6,80.0,400.0,3,0
1097,4,3,0,0,356,3,45,30.0,60.0,20,165,0,5,13.5,0,120.0,0,44,0,17,61,3,4,2,6.5,0,50.0,80.0,8,0
8055,4,3,9,0,1327,136,11,11.0,11.0,20,470,0,3,19.0,0,120.0,0,26,0,17,15,6,8,2,8.0,2,60.0,200.0,11,0
8832,4,3,7,0,306,120,11,11.0,11.0,20,135,0,2,9.0,0,80.0,0,76,0,17,15,6,4,8,6.0,0,50.0,80.0,5,2
4586,4,3,2,0,1089,21,45,30.0,60.0,20,145,0,7,11.7,0,95.0,0,37,0,17,15,5,3,9,6.0,0,50.0,80.0,12,2
6801,4,3,2,0,771,63,75,60.0,90.0,20,270,0,1,4.0,0,120.0,0,38,0,2,15,6,0,9,3.0,15,60.0,200.0,4,3
6156,4,3,4,0,716,20,23,23.0,23.0,20,155,0,6,4.5,0,90.0,0,27,0,17,110,1,5,8,4.5,10,70.0,200.0,9,2
2358,4,3,0,0,995,121,27,27.0,27.0,20,150,0,2,8.0,0,125.0,0,22,0,17,15,6,3,8,4.0,13,60.0,200.0,6,0
3935,4,3,2,0,277,34,75,60.0,90.0,20,280,0,8,12.0,0,70.0,0,29,0,17,15,1,0,2,6.0,0,50.0,80.0,11,2
962,4,3,0,0,372,89,45,30.0,60.0,20,240,0,3,17.5,0,140.0,0,57,0,17,15,3,6,2,6.5,10,70.0,200.0,13,2
9558,4,3,7,0,79,120,21,21.0,21.0,20,150,0,2,9.0,0,50.0,0,40,0,17,15,6,7,2,8.0,2,60.0,200.0,3,3
5261,4,3,1,0,859,31,8,8.0,8.0,20,50,0,3,6.0,0,75.0,0,27,0,17,47,6,0,7,16.0,2,60.0,200.0,6,0
2285,4,3,0,0,1298,3,3,3.0,3.0,20,125,0,0,2.0,0,95.0,0,26,0,17,15,6,7,2,20.0,5,60.0,200.0,7,3
7725,4,3,3,0,826,66,8,8.0,8.0,20,210,0,2,5.5,0,75.0,0,76,0,17,98,6,3,7,8.5,2,60.0,200.0,5,3
1066,4,3,0,0,356,3,45,30.0,60.0,20,110,0,2,9.0,0,75.0,0,31,0,17,15,1,0,2,6.0,0,50.0,80.0,12,2
4861,4,3,1,0,627,115,4,4.0,4.0,20,165,0,8,11.0,0,105.0,0,27,0,17,15,6,7,2,6.0,0,60.0,150.0,6,1
8689,4,3,23,0,0,56,14,14.0,14.0,20,250,0,7,15.5,0,90.0,0,44,0,17,15,1,0,11,6.0,2,60.0,200.0,13,2
4858,4,3,1,0,627,115,6,6.0,6.0,20,180,0,3,10.0,0,195.0,0,41,0,17,61,6,2,8,4.0,2,60.0,200.0,6,2
8022,4,3,4,0,571,20,45,30.0,60.0,20,230,0,2,12.0,0,90.0,0,41,0,17,15,6,3,9,6.5,10,70.0,200.0,5,2
5701,4,3,3,0,658,66,45,30.0,60.0,20,470,0,3,9.5,0,45.0,0,51,0,17,15,5,6,7,6.5,10,70.0,200.0,11,2
5364,4,3,2,0,320,112,45,30.0,60.0,20,280,0,5,17.0,0,250.0,0,36,0,17,15,3,8,2,12.0,0,50.0,80.0,11,1
5855,4,3,3,0,800,66,45,30.0,60.0,20,1000,0,5,31.0,0,240.0,0,31,0,17,15,1,0,7,8.0,10,70.0,200.0,9,2
9124,4,3,9,0,314,136,26,26.0,26.0,20,510,0,1,12.0,0,105.0,0,30,0,17,15,6,2,2,7.0,2,60.0,200.0,5,2
9232,4,0,4,0,60,20,5,5.0,5.0,20,320,0,6,15.5,0,480.0,0,19,0,17,65,6,8,2,6.0,9,80.0,200.0,3,2
2263,4,3,0,0,1277,121,23,23.0,23.0,20,85,0,3,5.5,0,65.0,0,30,0,17,15,6,2,8,6.0,0,50.0,80.0,5,3
9149,4,3,10,0,721,62,14,14.0,14.0,20,220,0,2,12.7,0,140.0,0,35,0,20,15,6,8,11,6.0,1,60.0,200.0,5,1
5924,4,3,4,0,606,20,18,18.0,18.0,20,210,0,2,10.5,0,105.0,0,35,0,17,15,1,3,2,6.0,0,50.0,80.0,10,0
3186,4,3,0,0,370,89,10,10.0,10.0,20,180,0,3,20.0,0,70.0,0,31,0,17,79,6,0,2,9.5,3,60.0,150.0,5,2
5922,4,3,4,0,606,20,18,18.0,18.0,20,105,0,5,11.0,0,85.0,0,35,0,17,15,1,7,2,5.5,0,50.0,80.0,10,3
6779,4,3,2,0,282,63,16,16.0,16.0,20,145,0,1,2.5,0,100.0,0,3,0,17,15,6,8,2,7.5,8,60.0,200.0,2,2
9412,4,3,10,0,442,62,45,30.0,60.0,20,125,0,3,9.0,0,120.0,0,46,0,17,94,6,2,11,10.0,10,70.0,200.0,2,1
7709,4,3,1,0,489,30,45,30.0,60.0,20,210,0,1,15.0,0,105.0,0,37,0,17,15,6,3,2,5.5,1,60.0,200.0,3,1
9900,4,3,20,0,964,41,45,30.0,60.0,20,1200,0,6,27.0,0,360.0,0,21,0,17,15,6,4,11,5.0,10,70.0,200.0,3,2
10011,4,3,34,0,681,113,45,30.0,60.0,20,230,0,3,15.0,0,120.0,0,22,0,17,15,6,6,11,8.0,2,60.0,200.0,3,0
4638,4,3,1,0,734,115,45,30.0,60.0,20,1100,0,3,33.5,0,180.0,0,76,0,17,15,6,3,8,3.0,15,70.0,200.0,6,0
6290,4,3,4,0,45,20,10,10.0,10.0,20,95,0,0,2.0,0,110.0,0,25,0,17,15,3,0,2,6.0,2,60.0,200.0,12,3
3908,4,3,1,0,676,30,28,28.0,28.0,20,310,0,6,16.2,0,220.0,0,22,0,17,47,6,6,2,7.0,2,60.0,200.0,4,2
5943,4,3,2,0,1004,34,45,30.0,60.0,20,180,0,3,11.5,0,90.0,0,25,0,17,15,6,0,8,4.0,0,50.0,80.0,4,0
6399,4,3,4,0,300,20,20,20.0,20.0,20,210,0,7,14.0,0,135.0,0,25,0,17,15,3,8,2,16.0,2,60.0,200.0,9,3
6053,4,3,1,0,543,11,14,14.0,14.0,20,510,0,3,25.0,0,150.0,0,52,0,17,94,6,0,2,8.0,15,70.0,200.0,1,2
9352,4,0,20,0,610,41,6,6.0,6.0,20,80,0,2,5.0,0,155.0,0,76,0,17,98,6,7,6,10.0,9,80.0,200.0,5,1
5170,4,3,2,0,873,21,45,30.0,60.0,20,115,0,0,4.5,0,65.0,0,31,0,17,15,1,7,2,5.0,1,60.0,200.0,12,2
7749,4,0,4,0,32,20,9,9.0,9.0,20,105,0,5,10.0,0,160.0,0,30,0,17,49,6,3,8,2.0,6,80.0,400.0,6,2
7359,4,0,2,0,849,34,12,12.0,12.0,20,360,0,2,9.5,0,10.0,0,76,0,17,93,6,7,7,7.5,6,80.0,600.0,1,2
9093,4,3,27,0,0,106,8,8.0,8.0,20,280,0,5,17.5,0,150.0,0,37,0,17,15,1,0,11,6.0,2,60.0,200.0,8,0
4032,4,3,2,0,993,112,29,29.0,29.0,20,165,0,2,8.0,0,60.0,0,40,0,17,15,1,2,9,6.5,15,60.0,200.0,11,2
5095,4,3,2,0,389,34,24,24.0,24.0,20,155,0,2,7.5,0,210.0,0,20,0,17,76,1,4,2,6.0,4,60.0,200.0,13,1
5584,4,3,1,0,767,11,10,10.0,10.0,20,250,0,8,19.5,0,150.0,0,20,0,17,15,6,4,9,3.0,1,60.0,200.0,7,0
6670,4,3,2,0,682,84,45,30.0,60.0,20,165,0,2,10.0,0,85.0,0,28,0,17,15,6,8,2,6.0,2,60.0,200.0,2,2
774,4,0,0,0,1349,65,26,26.0,26.0,20,65,0,3,10.0,0,85.0,0,29,0,17,15,6,6,2,10.5,9,80.0,200.0,8,0
3424,4,3,2,0,586,74,16,16.0,16.0,20,200,0,2,18.0,0,95.0,0,76,0,17,15,1,4,9,5.0,0,60.0,150.0,10,1
9115,4,3,7,0,1284,120,28,28.0,28.0,20,110,0,3,6.5,0,60.0,0,34,0,17,85,6,4,8,4.0,1,60.0,200.0,2,3
7855,4,0,3,0,1206,66,19,19.0,19.0,20,310,0,1,50.0,1,110.0,0,37,0,6,79,6,8,7,19.0,5,60.0,200.0,7,3
5349,4,3,1,0,536,30,45,30.0,60.0,20,130,0,2,12.0,0,135.0,0,33,0,17,15,6,6,8,6.0,1,60.0,200.0,6,3
9845,4,3,27,0,968,44,45,30.0,60.0,20,1200,0,1,7.0,0,220.0,0,53,0,1,100,6,4,11,6.5,10,70.0,200.0,2,3
8610,4,3,21,0,1173,80,4,4.0,4.0,20,690,0,1,6.0,0,330.0,0,10,0,17,110,3,5,7,10.0,2,60.0,200.0,12,0
1033,4,3,0,0,378,89,45,30.0,60.0,20,1400,0,3,31.0,0,160.0,0,34,0,17,15,6,6,2,7.0,10,70.0,200.0,10,1
8656,4,3,21,0,1226,80,45,30.0,60.0,20,1700,0,1,40.0,0,70.0,0,76,0,17,0,5,8,7,7.0,10,70.0,200.0,8,0
7491,4,3,4,0,50,20,8,8.0,8.0,20,310,0,6,17.5,0,175.0,0,76,0,17,47,6,6,6,15.0,5,60.0,200.0,4,2
2325,4,3,0,0,198,3,26,26.0,26.0,20,105,0,3,7.3,0,45.0,0,24,0,17,15,6,0,2,5.5,1,60.0,200.0,2,2
1351,4,3,0,0,11,3,24,24.0,24.0,20,70,0,2,4.5,0,95.0,0,32,0,17,15,6,5,9,10.0,13,60.0,200.0,7,1
1078,4,3,0,0,356,3,45,30.0,60.0,20,90,0,6,13.0,0,75.0,0,32,0,17,15,1,6,9,5.0,0,50.0,80.0,10,3
1069,4,3,0,0,356,3,45,30.0,60.0,20,85,0,7,9.5,0,75.0,0,23,0,17,15,2,4,2,5.0,0,50.0,80.0,12,0
7922,4,3,3,0,6,66,29,29.0,29.0,20,195,0,2,9.5,0,105.0,0,47,0,17,15,6,4,2,6.0,10,70.0,200.0,2,2
6600,4,3,2,0,1301,123,10,10.0,10.0,20,150,0,2,6.0,0,85.0,0,26,0,17,110,6,7,2,8.0,0,50.0,80.0,5,2
6281,4,0,2,0,276,63,14,14.0,14.0,20,45,0,1,4.5,0,80.0,0,47,0,0,15,6,8,2,5.5,6,80.0,400.0,6,1
1208,4,3,0,0,952,3,45,30.0,60.0,20,210,0,3,20.0,0,250.0,0,27,0,17,53,6,4,2,6.0,0,50.0,80.0,4,2
4079,4,3,0,0,1216,3,45,30.0,60.0,20,330,0,8,16.5,0,15.0,0,32,0,17,93,6,8,9,6.0,15,70.0,200.0,6,2
5765,4,3,3,0,1310,66,13,13.0,13.0,20,320,0,2,11.0,0,145.0,0,37,0,17,15,1,6,8,6.0,2,60.0,200.0,11,3
9891,4,3,18,0,969,108,14,14.0,14.0,20,165,0,2,13.0,0,135.0,0,76,0,17,15,6,2,11,5.0,6,80.0,400.0,3,0
9645,4,3,25,0,275,71,45,30.0,60.0,20,260,0,7,15.0,0,95.0,0,38,0,17,15,6,3,11,6.0,0,50.0,80.0,5,3
7349,4,3,2,0,844,84,5,5.0,5.0,20,115,0,2,14.0,0,90.0,0,23,0,17,15,6,6,8,2.5,15,60.0,200.0,2,1
9937,4,3,21,0,1173,80,21,21.0,21.0,20,220,0,2,10.5,0,60.0,0,37,0,17,15,6,4,9,2.5,10,70.0,200.0,3,3
9769,4,3,34,0,1183,113,45,30.0,60.0,20,220,0,5,14.0,0,75.0,0,31,0,17,15,6,7,11,5.0,2,60.0,200.0,6,2
2813,4,3,0,0,1338,3,20,20.0,20.0,20,150,0,3,15.1,0,55.0,0,26,0,17,15,6,3,2,5.0,4,60.0,200.0,7,0
9683,4,3,21,0,945,80,45,30.0,60.0,20,1200,0,1,18.0,0,250.0,0,29,0,17,15,6,0,11,6.0,10,70.0,200.0,2,0
73,4,3,0,0,425,0,15,15.0,15.0,20,105,0,8,9.0,0,70.0,0,31,0,17,15,3,7,2,6.5,4,60.0,200.0,13,2
6431,4,3,4,0,796,20,24,24.0,24.0,20,165,0,3,15.0,0,110.0,0,26,0,17,15,1,2,8,3.5,5,60.0,200.0,9,2
9654,4,3,20,0,713,41,45,30.0,60.0,20,620,0,3,20.5,0,100.0,0,51,0,17,15,6,3,6,8.5,10,70.0,200.0,2,1
7639,4,3,7,0,301,120,45,30.0,60.0,20,200,0,2,16.0,0,90.0,0,39,0,17,15,1,6,8,6.0,10,70.0,200.0,13,2
1025,4,3,0,0,18,3,45,30.0,60.0,20,95,0,6,11.5,0,115.0,0,25,0,17,15,6,2,2,6.0,14,60.0,200.0,4,1
7534,4,3,3,0,658,66,45,30.0,60.0,20,1900,0,2,25.5,0,400.0,0,24,0,17,49,6,7,7,6.3,10,70.0,200.0,5,0
7684,4,3,3,0,81,66,45,30.0,60.0,20,200,0,4,15.0,0,140.0,0,34,0,17,15,6,3,2,4.0,10,70.0,200.0,5,3
2376,4,3,1,0,628,30,45,30.0,60.0,20,200,0,2,13.0,0,100.0,0,22,0,17,15,1,8,2,6.0,0,60.0,150.0,12,1
7983,4,0,2,0,1354,34,3,3.0,3.0,20,60,0,6,13.0,0,105.0,0,76,0,17,15,6,8,7,9.0,6,80.0,400.0,3,3
5336,4,3,2,0,85,34,45,30.0,60.0,20,190,0,1,5.0,0,80.0,0,33,0,17,15,1,3,8,4.0,0,50.0,80.0,8,3
708,4,3,0,0,1065,145,8,8.0,8.0,20,280,0,6,16.0,0,70.0,0,19,0,17,15,3,3,8,2.5,2,60.0,200.0,8,2
5507,4,3,1,0,629,30,10,10.0,10.0,20,95,0,6,8.5,0,75.0,0,32,0,17,15,6,7,2,6.0,2,60.0,200.0,2,2
712,4,3,0,0,68,3,45,30.0,60.0,20,65,0,3,6.5,0,80.0,0,16,0,17,44,6,6,2,7.0,2,60.0,200.0,13,2
7166,4,3,6,0,799,71,45,30.0,60.0,20,940,0,2,19.0,0,80.0,0,36,0,17,110,3,0,2,3.2,1,60.0,200.0,8,1
3325,4,3,0,0,356,121,45,30.0,60.0,20,185,0,6,9.2,0,115.0,0,28,0,17,15,6,4,2,6.4,0,50.0,80.0,5,0
5144,4,0,1,0,1132,30,19,19.0,19.0,20,160,0,2,4.5,0,70.0,0,20,0,17,47,6,4,2,12.5,9,80.0,200.0,6,3
9526,4,3,25,0,275,71,45,30.0,60.0,20,270,0,7,15.0,0,85.0,0,34,0,17,15,6,4,11,6.0,0,50.0,80.0,4,0
2507,4,3,1,0,1007,30,75,60.0,90.0,20,620,0,1,30.0,0,145.0,0,55,0,17,44,1,7,2,6.0,15,70.0,200.0,11,2
641,4,3,0,0,1034,138,19,19.0,19.0,20,200,0,2,11.5,0,105.0,0,38,0,17,15,1,3,2,6.0,0,50.0,80.0,8,1
6578,4,3,2,0,1186,34,3,3.0,3.0,20,200,0,2,11.0,0,240.0,0,21,0,17,47,6,2,8,4.0,2,60.0,200.0,1,2
7842,4,3,3,0,304,66,13,13.0,13.0,20,165,0,2,9.5,0,70.0,0,26,0,17,15,6,8,9,5.0,1,60.0,200.0,7,1
2186,4,3,1,0,511,30,105,90.0,120.0,20,360,0,8,23.0,0,130.0,0,0,1,17,16,3,8,2,7.5,2,60.0,200.0,8,1
5044,4,3,1,0,477,12,8,8.0,8.0,20,75,0,3,7.5,0,100.0,0,32,0,17,15,6,0,2,8.0,1,60.0,200.0,6,3
9987,4,3,38,0,473,98,45,30.0,60.0,20,280,0,6,17.5,0,100.0,0,44,0,17,15,6,7,11,6.0,0,50.0,80.0,2,2
6998,4,3,1,0,712,61,3,3.0,3.0,20,370,0,3,19.0,0,135.0,0,76,0,17,15,6,3,7,10.0,15,70.0,200.0,3,1
9721,4,3,27,0,21,44,15,15.0,15.0,20,430,0,2,23.0,0,270.0,0,46,0,1,100,6,7,11,8.0,2,60.0,200.0,7,2
2428,4,3,0,0,374,89,23,23.0,23.0,20,790,0,3,15.5,0,145.0,0,33,0,17,15,6,0,7,10.5,10,70.0,200.0,4,1
8849,4,3,24,0,0,117,75,60.0,90.0,20,200,0,2,11.0,0,70.0,0,40,0,17,15,1,4,11,6.0,10,70.0,200.0,8,2
8872,4,3,7,0,1289,120,5,5.0,5.0,20,165,0,1,4.5,0,75.0,0,31,0,17,15,6,0,9,6.5,8,60.0,200.0,7,2
9037,4,3,4,0,598,20,45,30.0,60.0,20,175,0,1,10.0,0,105.0,0,45,0,17,15,6,6,2,6.0,10,70.0,200.0,3,2
9985,4,3,38,0,1168,23,105,90.0,120.0,20,330,0,1,25.0,0,95.0,0,44,0,1,15,6,4,11,6.0,10,70.0,200.0,1,1
430,4,3,0,0,281,65,12,12.0,12.0,20,150,0,6,11.5,0,80.0,0,32,0,17,15,6,3,2,6.0,0,60.0,150.0,10,3
8717,4,3,23,0,0,56,13,13.0,13.0,20,165,0,3,10.0,0,75.0,0,31,0,17,15,3,3,11,6.0,10,70.0,200.0,9,2
9587,4,3,17,0,486,14,6,6.0,6.0,20,140,0,6,10.0,0,75.0,0,21,0,17,15,6,6,8,3.0,2,60.0,200.0,2,2
6020,4,3,4,0,933,129,29,29.0,29.0,20,850,0,1,17.5,0,260.0,0,32,0,6,43,5,4,6,10.0,10,70.0,200.0,13,2
8707,4,3,23,0,0,56,9,9.0,9.0,20,300,0,1,9.0,0,105.0,0,12,0,17,15,1,2,8,2.0,6,80.0,400.0,11,1
1214,4,3,0,0,952,3,45,30.0,60.0,20,165,0,0,2.5,0,140.0,0,31,0,17,61,6,6,8,6.5,0,50.0,80.0,4,1
3621,4,3,2,0,937,123,45,30.0,60.0,20,165,0,2,10.0,0,100.0,0,47,0,17,15,6,6,9,5.0,15,60.0,200.0,10,0
8896,4,3,3,0,61,66,16,16.0,16.0,20,185,0,2,9.0,0,220.0,0,24,0,17,100,6,5,2,5.5,0,50.0,80.0,3,0
9433,4,3,38,0,1309,47,75,60.0,90.0,20,220,0,3,13.5,0,160.0,0,38,0,17,61,6,7,11,6.0,2,60.0,200.0,8,2
3393,4,3,2,0,586,74,5,5.0,5.0,20,175,0,3,13.0,0,85.0,0,33,0,17,15,1,6,8,3.5,2,60.0,200.0,12,1
825,4,3,0,0,1351,142,9,9.0,9.0,20,75,0,3,11.0,0,65.0,0,36,0,17,15,1,5,2,9.0,0,60.0,150.0,11,2
4466,4,3,1,0,1165,30,75,60.0,90.0,20,230,0,2,13.5,0,90.0,0,35,0,20,15,6,5,9,2.5,15,70.0,200.0,4,1
9011,4,3,3,0,294,66,25,25.0,25.0,20,2000,1,3,36.5,0,350.0,0,49,0,1,79,6,6,2,6.0,0,50.0,80.0,3,1
6255,4,3,2,0,1089,21,45,30.0,60.0,20,135,0,3,10.3,0,70.0,0,26,0,17,15,6,6,8,4.0,15,60.0,200.0,4,2
9862,4,3,27,0,0,106,45,30.0,60.0,20,1300,0,6,25.0,0,230.0,0,43,0,17,15,6,5,11,10.0,10,70.0,200.0,2,1
9509,4,3,13,0,36,48,19,19.0,19.0,20,220,0,7,15.0,0,150.0,0,41,0,17,15,6,5,11,6.0,2,60.0,200.0,1,1
9257,4,3,10,0,1018,118,13,13.0,13.0,20,430,0,3,19.0,0,165.0,0,24,0,17,15,6,4,11,6.0,10,70.0,200.0,7,1
5549,4,3,2,0,1218,57,45,30.0,60.0,20,330,0,2,14.5,0,95.0,0,20,0,17,15,1,8,2,4.0,15,60.0,200.0,10,2
7550,4,0,7,0,1332,120,45,30.0,60.0,20,110,0,0,4.0,0,90.0,0,26,0,17,15,4,5,2,2.0,6,80.0,400.0,9,3
8245,4,3,14,0,868,1,11,11.0,11.0,20,130,0,3,14.0,0,100.0,0,23,0,17,15,3,3,11,5.0,2,60.0,200.0,13,0
6005,4,3,4,0,1187,129,6,6.0,6.0,20,195,0,8,10.0,0,100.0,0,41,0,17,100,5,7,9,4.0,10,70.0,200.0,8,1
4050,4,3,2,0,993,112,14,14.0,14.0,20,165,0,3,9.1,0,100.0,0,21,0,18,15,3,0,8,6.5,2,60.0,200.0,10,0
7735,4,0,4,0,22,20,3,3.0,3.0,20,150,0,2,6.5,0,130.0,0,15,0,0,100,6,7,2,5.0,6,80.0,400.0,6,2
5545,4,3,2,0,937,123,25,25.0,25.0,20,115,0,2,9.0,0,65.0,0,31,0,17,15,6,3,8,4.0,0,50.0,80.0,4,3
4058,4,3,2,0,993,112,18,18.0,18.0,20,195,0,5,13.0,0,120.0,0,31,0,17,15,1,2,8,2.0,0,50.0,80.0,8,3
9711,4,3,25,0,275,71,45,30.0,60.0,20,270,0,3,15.0,0,85.0,0,34,0,17,15,6,4,11,6.0,0,50.0,80.0,7,0
5783,4,3,0,0,374,89,29,29.0,29.0,20,540,0,8,11.0,0,120.0,0,34,0,17,15,6,7,2,3.0,10,70.0,200.0,3,1
182,4,3,0,0,952,3,45,30.0,60.0,20,200,0,1,10.0,0,105.0,0,38,0,17,15,1,4,8,6.5,0,50.0,80.0,10,0
975,4,3,0,0,369,13,14,14.0,14.0,20,310,0,3,11.5,0,115.0,0,45,0,17,15,1,3,2,7.0,10,70.0,200.0,9,0
8407,4,0,18,0,740,108,14,14.0,14.0,20,350,0,3,28.0,0,400.0,0,25,0,17,98,2,5,6,17.0,5,60.0,200.0,9,2
8539,4,3,6,0,1249,71,16,16.0,16.0,20,130,0,2,8.5,0,85.0,0,14,0,17,15,6,6,2,7.5,2,60.0,200.0,7,2
2806,4,3,0,0,1338,3,23,23.0,23.0,20,195,0,2,11.8,0,210.0,0,28,0,17,15,6,6,2,5.0,4,60.0,200.0,7,2
2916,4,3,0,0,1338,3,20,20.0,20.0,20,125,0,2,9.0,0,90.0,0,20,0,17,15,6,7,2,4.0,4,60.0,200.0,5,3
8251,4,3,14,0,506,1,45,30.0,60.0,20,230,0,3,17.0,0,100.0,0,22,0,17,15,3,0,11,4.5,2,60.0,200.0,9,3
225,4,3,0,0,1246,3,24,24.0,24.0,20,100,0,2,7.5,0,75.0,0,33,0,17,15,3,7,2,5.0,4,60.0,200.0,10,2
9860,4,3,38,0,1309,47,105,90.0,120.0,20,200,0,2,17.0,0,160.0,0,39,0,17,61,6,3,11,7.5,2,60.0,200.0,6,2
6163,4,3,1,0,760,30,105,90.0,120.0,20,480,0,2,27.0,0,145.0,0,36,0,17,15,6,6,2,5.5,15,70.0,200.0,1,3
3097,4,3,1,0,801,115,8,8.0,8.0,20,320,0,2,16.0,0,110.0,0,38,0,17,15,1,2,8,3.5,1,60.0,200.0,11,3
